-0.75099,-2.3382,0.41235,4.094,-1.8464,4.8195,-1.2549,-2.5036
3.8036,-4.1123,-2.378,5.4859,-0.45032,4.4996,-1.8922,-2.8555
6.9199,-0.64899,-3.37,6.3512,0.94865,4.1551,-2.4751,-3.188
4.8779,3.2792,-0.48506,6.7928,2.5454,3.4395,-2.9826,-3.4592
0.78264,6.5067,2.4778,6.0569,3.8258,2.5907,-3.207,-3.5361
-3.033,7.5414,4.8365,4.5305,4.9746,1.6143,-2.9955,-3.345
1.6029,7.4939,7.882,3.7315,6.4888,1.3215,-2.0749,-2.4015
5.9208,5.031,8.5867,1.9354,6.8359,0.21093,-1.7269,-2.171
8.5002,1.7453,6.9934,-0.25917,5.797,-1.0683,-1.226,-1.9095
4.5114,-2.075,4.0009,-1.1765,4.3382,-2.4287,-0.88714,-1.7069
0.12345,-1.3816,1.6665,0.060135,3.0296,-3.1267,-0.27191,-1.277
-3.898,1.1259,-0.51828,1.5042,1.7315,-3.4363,0.23186,-0.87009
0.17198,5.1114,-1.7894,3.428,0.65565,-2.5119,1.0061,-0.31791
5.9721,8.431,-0.39872,5.6819,-0.28966,-1.5494,1.816,0.22012
9.6393,8.5897,2.2525,7.3744,-1.2516,-0.48171,2.6324,0.77347
6.7735,5.5172,4.4321,7.7785,-1.9008,0.73878,3.2637,1.1621
2.3885,2.3536,6.8638,7.6453,-0.81689,2.525,4.445,2.0734
-3.1139,-1.6923,8.0112,6.0394,0.050851,3.7952,5.0089,2.4714
-0.24298,-0.42318,8.4739,4.3778,1.3063,5.1086,5.5141,2.9349
5.648,3.7637,7.4391,2.4486,2.6549,6.3248,5.9738,3.3533
10.034,7.4579,5.4943,1.0514,4.2162,7.3388,6.1108,3.7347
8.7595,9.5173,2.8373,-0.15886,5.5294,8.1237,6.1222,4.088
3.8564,8.5596,0.053413,0.42584,7.0929,8.6843,5.9539,4.3221
-1.4152,4.6091,-1.6139,2.0943,8.1394,8.3806,5.5301,4.5569
-0.36359,1.7919,-0.1394,4.5188,8.6915,7.7889,5.0265,4.7937
4.2023,0.015452,2.69,6.9961,8.0452,6.8539,4.4376,4.8187
9.3132,1.8704,6.6857,9.6432,7.6894,6.4995,4.3401,5.3286
9.0597,4.5401,9.7574,10.909,6.2658,5.0665,3.5847,5.2865
5.0693,7.3513,11.522,10.45,4.5632,3.6175,2.7594,5.1376
0.92623,9.4328,10.595,8.4018,2.3808,2.0933,1.788,4.9708
1.883,10.331,8.1102,5.7436,0.21654,0.34582,0.95932,4.6142
5.8904,8.1441,4.7218,2.8004,-1.875,-1.4377,0.041776,4.2796
9.2171,4.7541,0.68707,-0.39498,-3.5021,-2.8013,-0.65754,3.9477
7.7741,0.046463,-3.1955,-3.1913,-3.4579,-3.7702,-1.2754,3.6559
2.5522,-3.5739,-3.7548,-3.1211,-1.9661,-3.4502,-1.6282,3.3852
-1.5981,-0.7951,-0.15959,-0.095438,0.17692,-2.3335,-1.5321,3.1446
0.65556,4.7433,4.9578,4.0791,3.3163,0.036329,-0.22851,3.4886
6.6301,9.8454,9.3037,7.3342,5.8108,1.803,0.51393,3.4152
12.32,13.286,12.711,10.325,8.1166,3.5467,1.2185,3.2987
12.605,12.377,13.465,12.205,9.8323,5.0642,1.7707,3.1493
7.0987,8.1265,11.003,12.221,10.821,6.2693,2.1988,2.9613
1.1203,3.0377,7.2099,10.265,9.9558,7.15,2.5558,2.6584
-0.96572,-0.98361,3.2796,7.6121,8.3983,7.7979,3.0092,2.2967
3.8804,0.37617,0.5157,4.9947,6.7636,8.282,3.6929,1.9964
9.1986,4.0973,-0.25495,2.3894,4.9995,8.7219,4.2619,1.7452
11.106,8.1923,1.3319,1.0364,3.4271,8.6875,4.7488,1.6449
8.3341,11.315,4.8007,1.3115,2.3586,8.6867,5.5562,1.9296
3.792,10.902,7.648,2.1183,1.5335,7.8744,5.9218,1.7396
1.3991,8.2866,9.8571,3.9247,1.147,6.9126,6.2079,1.5074
5.4765,5.827,11.7,6.4276,1.5738,6.1053,6.4292,1.3241
9.9922,4.1514,10.989,8.4928,2.6089,5.2441,6.5435,1.1618
11.552,3.8398,9.0054,10.22,3.3691,4.3336,6.3844,0.87602
7.7436,4.9147,6.7888,11.146,4.6831,3.3738,6.0362,0.54065
3.538,7.2357,4.4206,10.399,5.8475,2.6871,5.5366,0.16852
1.2083,9.3938,2.8373,8.7453,7.0153,2.107,4.9867,-0.049703
5.9067,10.938,3.2007,7.056,8.0153,1.5442,4.3628,-0.061531
11.347,10.519,5.1512,5.9672,9.544,1.7149,4.2834,0.42956
13.546,7.8465,6.9675,4.5589,9.7585,2.2991,3.9189,0.62371
8.6103,4.5568,8.6985,3.5374,8.5515,2.5382,3.3745,0.72894
3.4689,1.9529,10.177,3.5709,7.2537,2.7025,2.8159,0.79893
0.43907,3.8044,11.317,4.6174,6.0248,3.2502,2.4435,0.96851
5.6271,7.9116,10.676,6.1756,5.1501,4.2685,2.0265,1.1666
11.264,11.911,9.2524,8.1501,4.2128,5.2937,1.7321,1.4352
15.076,13.979,7.6281,9.784,3.7497,6.2723,1.6762,1.7314
10.667,11.31,5.2584,10.748,3.1078,7.1383,1.5592,1.9948
4.8567,6.7227,2.5798,10.368,2.238,7.6775,1.229,2.2076
0.35682,3.314,3.2799,9.8817,3.5617,9.0409,1.4403,2.8754
4.8132,2.1525,5.5675,8.6139,4.3294,9.9317,1.9447,3.345
10.034,5.4096,8.7346,7.3574,5.2099,9.966,2.5202,3.8527
15.012,9.4635,11.916,6.3686,6.5999,9.6404,2.9299,4.327
12.131,12.361,14.125,5.7412,7.9278,9.0029,3.3535,4.7682
7.5894,13.972,13.085,4.6555,8.9795,8.1683,3.7353,5.1018
2.9009,12.338,10.476,5.5102,10.286,7.4638,4.0812,5.4575
5.5925,9.372,7.7164,6.3417,11.308,6.575,4.4436,5.7968
9.7062,6.2815,5.1302,7.7668,10.705,5.5797,4.7547,6.0999
13.254,3.3847,3.0073,9.3506,9.4779,4.7986,5.2373,6.3754
11.254,3.8666,3.8774,11.439,8.7783,4.5638,6.1222,7.0534
7.3233,6.8934,6.4925,12.848,7.5382,3.7995,6.6234,7.2731
3.4875,9.9307,9.2403,12.384,6.0271,2.8673,6.9607,7.4232
6.7746,13.741,12.366,11.091,4.4133,2.8087,7.4583,7.6717
11.888,15.27,14.712,9.5846,3.2751,3.2898,7.9086,7.6903
16.074,13.519,14.857,7.5399,2.5147,3.5069,8.2678,7.5962
12.91,9.295,11.726,4.8379,2.3179,4.2558,8.3075,7.4049
7.0692,4.6793,7.9698,2.9551,2.5123,5.1443,8.1121,7.1506
1.2988,1.1359,4.7129,2.662,3.4815,6.1239,7.8455,6.9017
3.9597,4.3628,3.0312,4.0799,5.3443,7.5714,7.5993,6.6673
10.64,9.5343,4.3534,7.2738,8.1729,9.5878,7.6855,6.7758
16.178,14.171,7.6222,10.201,10.475,10.791,7.3767,6.4745
15.486,16.254,10.532,12.941,12.23,11.819,7.0634,6.1286
10.378,13.908,12.346,14.467,13.475,12.582,6.5599,5.7232
5.3112,10.324,14.237,14.981,13.915,12.962,6.1561,5.4071
5.405,7.2054,15.61,13.966,12.703,12.091,5.4922,4.9904
9.6716,5.6349,13.898,11.998,10.936,10.835,4.7385,4.4891
14.728,8.1133,11.668,9.3821,9.1096,9.6031,4.0428,4.0504
14.563,10.108,8.9772,7.0535,7.0018,8.1591,3.2519,3.5425
10.071,11.898,6.0102,4.547,4.8697,6.6407,2.4997,3.0278
6.3816,13.813,3.9378,2.7278,3.4531,5.59,2.158,2.7939
6.0866,12.751,4.2705,3.5644,2.4269,4.4514,1.5478,2.2728
10.307,10.714,6.715,6.0142,2.1062,3.225,1.2778,1.8479
14.841,9.2744,9.5692,8.5571,2.8717,2.2096,1.1981,1.5586
14.952,7.3898,12.294,11.166,4.3549,2.0994,1.5416,1.4169
10.657,7.4784,14.691,13.24,6.2691,2.2941,2.1045,1.3607
6.5511,9.6182,15.848,14.696,8.0688,3.2968,3.1575,1.4564
6.3346,12.418,14.465,14.261,9.5616,4.3746,3.7326,1.4778
11.396,15.651,12.636,13.064,10.91,5.5998,4.4406,1.5561
15.99,16.087,10.424,11.099,12.001,6.7653,5.1436,1.7003
17.161,13.706,8.2326,9.6392,13.324,8.4481,6.2465,2.3064
11.855,9.3216,5.0209,6.8547,12.336,9.0242,6.7006,2.5361
6.1704,4.8464,4.9349,4.9336,11.071,9.8856,7.4305,2.909
4.1344,3.829,7.566,5.6685,10.045,10.831,8.0495,3.15
10.096,8.8957,11.32,8.1591,9.392,11.817,8.8121,3.5779
15.894,13.7,14.907,10.267,8.8005,12.615,9.39,4.0005
18.418,17.135,17.392,12.437,8.2661,13.309,9.8328,4.448
14.575,17.611,16.707,13.93,7.5052,13.19,9.9767,4.7853
9.2149,14.591,14.152,14.381,6.3457,12.23,9.6734,4.9479
5.4785,10.54,11.206,14.29,6.1989,11.384,9.2491,5.2177
10.197,7.9851,8.5941,13.441,7.3318,10.973,9.1214,5.7998
14.152,5.6765,5.6156,11.532,7.7736,9.9053,8.4819,5.9146
17.551,8.8473,6.8225,10.095,8.7076,9.1379,7.9391,6.123
14.048,11.884,8.8029,8.5598,9.424,8.3338,7.4114,6.3067
10.046,14.611,11.518,7.8671,10.679,7.6631,6.9659,6.5525
6.9826,16.689,13.967,7.3945,11.709,6.7733,6.387,6.6837
11.411,16.253,16.248,9.2851,12.922,6.1138,6.0161,6.9808
15.764,14.422,16.881,10.903,13.433,5.4506,5.2423,7.1997
18.528,11.944,15.13,11.997,12.446,4.8805,4.6443,7.3664
13.991,7.9375,12.238,12.906,11.433,4.9916,4.1502,7.5936
9.8645,7.8737,10.57,14.614,10.787,5.7129,4.2673,8.1036
5.7837,10.264,8.76,15.092,9.7947,6.491,4.2446,8.262
10.926,13.803,8.203,14.498,8.4828,7.6819,4.1835,8.4737
16.222,17.414,10.464,13.524,7.6622,8.4848,4.3177,8.6583
19.855,17.957,12.423,12.087,6.5722,9.4224,4.7963,8.8067
16.454,15.192,13.615,10.242,5.7402,10.221,5.2642,8.7528
11.126,11.652,14.909,8.3594,6.3424,11.255,5.7899,8.7162
5.6369,7.517,15.9,7.2907,6.9503,12.077,6.24,8.572
9.3061,7.6609,14.983,7.8441,8.5032,13.064,6.9864,8.5238
14.996,11.834,13.959,9.6718,10.357,13.861,7.547,8.3816
19.871,15.987,13.56,12.122,12.47,14.248,8.3387,8.491
17.759,17.694,11.976,13.656,13.672,13.88,8.6322,8.311
13.549,17.681,10.306,14.926,14.85,13.275,9.0083,8.1176
8.3976,14.977,9.9346,16.109,15.465,12.69,9.3149,7.8765
10.548,12.682,11.338,16.43,15.074,11.857,9.5891,7.6105
14.967,10.852,13.342,15.643,13.984,11.034,9.7874,7.3688
18.632,10.063,15.223,14.439,12.588,10.027,10.027,7.0542
17.309,12.414,16.926,12.764,11.077,8.8334,10.153,6.7154
13.328,14.465,17.305,10.732,9.3222,7.5352,10.21,6.4325
8.9612,16.185,15.747,8.1769,7.2245,6.2789,9.8044,5.9953
11.739,18.195,14.168,6.6684,5.7451,5.5582,9.6346,5.8391
16.138,17.094,11.902,7.6831,4.8408,5.307,9.227,5.5287
19.291,14.886,9.5477,9.476,5.3277,5.9187,8.7628,5.1182
17.762,11.153,7.9161,11.329,6.9131,7.0238,8.495,4.8347
12.791,7.8906,8.8532,13.214,8.6437,8.3102,8.1216,4.4636
8.5363,9.2258,12.138,15.504,10.714,9.8424,7.8877,4.2751
10.509,13.569,15.254,16.666,12.39,10.925,7.599,4.0885
16.07,17.137,17.591,16.689,13.721,12.01,7.2262,3.8808
19.959,19.193,18.873,16.142,14.72,12.927,6.8325,3.7384
19.598,18.843,18.132,14.93,15.509,13.612,6.2916,3.5126
16.06,16.68,16.571,13.523,15.743,14.387,6.1851,3.7292
10.334,12.695,13.549,11.192,14.83,14.669,5.6851,3.6661
9.2865,8.1568,9.8776,8.4077,13.306,14.401,5.0363,3.612
13.998,8.5405,7.2929,7.6064,12.067,13.829,4.4837,3.8046
18.935,13.149,9.1381,9.7979,11.24,13.17,4.4884,4.1124
19.694,16.55,12.222,12.095,10.286,12.31,4.7747,4.4906
16.69,18.262,14.958,14.079,9.4901,11.618,5.1193,4.8473
12.169,18.383,16.987,15.415,8.5342,10.608,5.523,5.2166
10.997,16.818,18.119,16.488,7.7208,9.6267,5.9837,5.6437
15.253,14.916,18.389,16.74,8.3581,8.9401,6.5586,6.1532
19.387,13.423,17.496,16.2,9.4384,8.4266,7.4572,6.8592
19.817,11.623,15.379,15.103,10.564,8.0128,7.901,7.2043
16.557,12.777,13.124,13.386,11.569,7.602,8.3262,7.5455
12.359,14.9,10.868,11.29,12.379,7.3245,8.8451,7.924
10.904,16.855,9.3896,9.3397,13.371,8.1838,9.4504,8.2952
15.795,18.62,11.109,9.1374,14.547,9.2653,10.001,8.6741
19.63,18.304,14.028,11.202,15.53,10.44,10.485,9.085
20.554,16.633,16.217,13.101,15.349,11.399,10.785,9.3949
17.312,13.815,17.553,14.642,14.889,12.159,11.098,9.7488
12.229,9.9933,18.298,15.967,14.231,12.818,11.279,9.9837
10.478,12.456,18.291,16.893,13.693,13.758,11.479,10.322
15.575,16.097,17.567,17.381,12.985,14.3,11.446,10.479
19.917,18.435,16.194,16.889,11.938,14.647,11.286,10.588
21.37,19.47,14.39,15.966,10.679,14.909,11.065,10.625
18.751,18.562,11.943,14.258,9.3996,15.11,10.754,10.69
14.02,16.113,10.895,12.348,8.884,14.846,10.389,10.674
9.7993,12.662,11.92,10.458,9.2451,14.385,9.987,10.574
13.915,10.487,13.888,9.5253,10.092,13.92,9.479,10.384
18.541,12.973,16.581,10.688,11.71,13.525,9.0514,10.185
21.258,16.202,18.309,12.656,13.226,12.925,8.5951,9.965
19.716,18.312,19.064,14.572,14.823,12.594,8.3999,9.9394
15.873,19.202,18.483,15.81,15.512,11.668,7.7338,9.6693
11.76,18.859,17.146,16.724,15.952,10.627,7.0964,9.3578
15.542,17.785,15.465,17.338,16.133,9.5148,6.4263,8.9776
18.938,15.428,12.997,17.121,15.474,8.1253,5.5955,8.503
21.146,12.569,11.017,16.393,14.533,7.1993,5.1763,8.1426
18.788,11.681,11.959,15.523,13.383,7.1459,5.3478,7.9239
15.086,14.06,14.441,14.263,12.163,7.7385,5.7677,7.683
11.342,16.65,16.51,12.615,10.864,8.5417,6.2787,7.4577
15.253,18.724,17.982,10.93,9.3665,9.667,6.8149,7.2602
19.82,20.148,19.137,10.014,8.5935,11.019,7.8799,7.4977
21.963,19.167,18.674,11.599,8.7208,12.004,8.5145,7.3172
20.263,16.99,17.485,13.136,9.997,12.955,9,6.9681
16.189,13.711,15.727,14.669,11.358,13.895,9.5483,6.8165
10.55,9.6947,13.019,15.747,12.697,14.421,9.9426,6.5059
14.27,13.237,11.678,16.635,13.945,14.945,10.435,6.4411
18.94,16.676,13.129,17.49,15.093,15.317,10.72,6.2421
21.761,18.971,15.193,17.336,15.838,15.534,10.986,6.0591
20.989,20.057,16.85,16.753,16.383,15.261,11.192,5.8296
17.542,19.094,18.105,15.968,16.693,15.001,11.314,5.6557
13.52,17.346,18.816,14.861,16.34,14.543,11.435,5.7111
14.768,15.26,18.9,13.613,15.787,14.027,11.379,5.8141
18.484,13.5,17.982,12.29,14.858,13.403,11.242,5.9714
21.277,14.347,16.619,11.812,13.762,12.664,11.023,6.2394
20.901,16.414,15.126,12.582,12.661,11.843,10.793,6.4161
18.001,18.005,13.438,13.967,11.358,10.693,10.502,6.6086
14.108,18.96,12.697,15.109,9.9495,9.4915,10.149,6.7793
14.894,18.929,14.171,16.272,8.8122,8.439,9.7146,7.0329
18.691,18.073,15.871,17.037,9.034,7.9159,9.2789,7.2647
21.383,16.545,17.345,17.476,10.506,8.732,8.9797,7.6381
21.242,14.683,18.456,17.274,11.969,9.8436,8.8578,8.1323
18.131,13.987,19.248,16.561,13.22,10.674,8.5085,8.3885
14.423,15.66,18.756,15.313,14.135,11.609,8.0852,8.5912
14.751,17.741,17.78,13.999,15.058,12.438,7.8726,8.8919
18.651,19.449,16.533,12.747,15.689,13.097,7.6994,9.1579
21.743,20.319,14.676,11.862,16.152,13.672,7.587,9.3615
21.856,18.777,12.738,12.186,16.444,14.264,7.5911,9.5511
18.683,16.59,12.878,13.662,16.021,14.725,7.795,9.7365
14.452,13.719,14.326,15.08,15.51,15.097,8.0403,9.8434
13.188,11.755,16.163,16.399,14.872,15.417,8.3004,9.9836
-2.9357,-3.8558,0.74314,2.1686,-0.69552,1.2714,-2.1299,-0.12601
1.1647,-0.27721,2.1868,2.7608,-1.6729,1.0177,-1.8118,0.03831
2.0846,2.392,2.6199,2.4051,-2.7507,0.64512,-1.471,0.17285
-0.34327,2.913,2.138,1.5597,-3.8966,0.12855,-1.0662,0.23821
-4.8683,0.91392,-0.18589,-0.42935,-4.81,-0.77903,-0.72191,0.36209
-7.0456,-2.3998,-3.4171,-2.756,-4.768,-1.7132,-0.3558,0.45509
-4.0779,-5.2415,-6.0927,-4.5562,-4.499,-2.5603,-0.038104,0.3664
-1.2085,-7.612,-7.9789,-5.7607,-3.9329,-3.269,0.085849,0.26776
0.14336,-5.6142,-6.0737,-5.363,-2.7713,-3.7031,0.127,0.21532
-1.3411,-2.5212,-3.2529,-3.488,-1.0817,-4.0618,0.23893,0.21796
-3.8933,0.88218,0.45338,-0.75825,0.89892,-4.0276,0.81382,0.72865
-5.956,2.3807,2.4649,1.4429,1.7251,-4.0467,0.98218,0.71092
-1.7496,3.0407,3.4979,3.2825,2.6036,-3.3655,1.202,0.82635
1.9302,1.7248,3.2954,3.8561,2.6751,-2.6087,1.1728,0.72756
2.29,-1.2598,1.9485,3.6697,2.1948,-1.8933,1.099,0.53879
-0.6224,-4.9145,-1.1437,2.5263,1.0676,-1.2789,0.96191,0.18948
-5.1593,-6.1798,-4.0947,0.83462,-0.36221,-0.83176,0.81306,-0.07781
-7.5936,-4.4878,-5.8529,-1.4009,-1.9499,-0.22345,0.57684,-0.45655
-3.4224,-0.73521,-5.3242,-3.1542,-3.1706,0.36441,0.18772,-0.78667
1.3091,2.0843,-3.472,-4.3421,-4.0512,0.72324,-0.3401,-1.1582
3.7432,3.5194,-0.62906,-4.8908,-4.7175,1.2666,-0.51917,-1.2779
1.8437,2.2974,1.6859,-3.4618,-4.3002,1.5274,-1.0222,-1.664
-2.9104,-0.99698,2.1358,-1.6752,-3.1954,1.8946,-1.5146,-2.0165
-7.4942,-4.6672,1.858,0.098651,-1.9643,1.7649,-2.0092,-2.3479
-4.0406,-5.3915,1.7644,2.1497,-0.60575,1.729,-2.4407,-2.6742
0.91795,-2.0659,0.95105,3.3872,0.84439,1.5449,-2.8365,-2.9305
3.4868,0.89391,-0.667,3.8049,2.0303,1.0387,-3.3361,-3.2884
2.1896,2.6665,-2.4496,3.3771,2.7213,0.077863,-3.8389,-3.5886
-1.8378,2.567,-4.2162,2.4045,2.8004,-0.91403,-3.8575,-3.8919
-6.2502,0.98938,-3.1937,0.91489,2.4883,-1.8442,-3.6732,-4.0779
-2.6286,-0.10325,-1.106,-0.18294,2.4883,-2.2892,-3.1971,-4.0964
0.88481,-2.1466,0.57114,-1.7277,1.3018,-3.381,-2.9339,-4.0877
2.5907,-4.3618,1.4511,-3.3377,-0.19544,-4.1778,-2.6079,-3.7918
2.1065,-2.1988,2.4129,-3.3265,-1.5424,-4.7549,-2.2036,-3.4696
-1.3205,0.1882,2.6681,-1.9558,-2.4661,-4.5745,-1.7011,-3.1422
-5.131,2.1087,2.2556,-0.52297,-3.3518,-3.9678,-1.0273,-2.7685
-2.3301,3.6699,0.54629,1.0278,-4.0222,-3.243,-0.3352,-2.3438
1.911,3.5442,-1.2623,2.2625,-4.2458,-2.1779,0.31225,-1.9768
3.7745,1.3555,-3.4572,2.7158,-3.3193,-1.0844,0.94976,-1.6042
2.3349,-1.7832,-3.7711,3.0529,-2.0622,0.085943,1.4316,-1.2321
-1.4343,-4.3722,-1.8602,3.5908,-0.21852,1.8367,2.3498,-0.47985
-5.5125,-4.2366,0.34288,2.954,1.1134,3.006,2.7345,-0.1194
-2.8325,-0.28925,3.2856,1.9759,2.5066,4.0068,3.0751,0.26596
2.2749,3.8819,5.0334,0.77504,3.7954,4.6816,3.3488,0.66662
5.8204,6.4101,5.5133,-0.56823,4.5125,5.0347,3.353,0.96969
5.1297,6.1342,4.5191,-2.0122,4.6764,5.0909,3.2805,1.2471
0.73964,3.2737,2.1242,-1.149,4.3359,4.703,3.106,1.497
-4.4562,-1.0025,-0.8794,-0.19912,3.6395,4.1336,2.7623,1.7152
-4.4213,-4.3443,-3.4812,0.92424,2.4268,3.2411,2.2362,1.7995
-0.25723,-5.0817,-5.0262,2.3339,1.3155,2.1742,1.6586,1.814
4.5915,-0.52974,-1.5779,4.6275,0.78888,1.5578,1.4326,2.2417
5.4092,3.1618,1.4051,5.4564,-0.52841,0.43755,0.79226,2.2227
2.2587,5.7494,3.9284,5.2994,-1.9226,-0.85689,0.14005,2.0857
-1.9127,6.0992,5.7138,4.3233,-3.3488,-2.1901,-0.54278,1.9518
-2.2458,4.6879,5.7878,2.5635,-3.6992,-3.2999,-1.17,1.8346
1.3161,2.0592,4.8449,0.67964,-3.0102,-3.975,-1.7768,1.8069
4.2885,-0.82834,2.7462,-1.3533,-2.2382,-4.5586,-2.3778,1.6609
3.6059,-4.1462,-0.44517,-3.2449,-1.3821,-3.9968,-2.776,1.554
0.81325,-2.2796,-2.4343,-3.2941,0.035243,-3.14,-3.0094,1.4499
-3.1885,-0.037095,-3.957,-1.5764,1.8209,-1.8365,-2.778,1.4339
-2.4414,3.8277,-2.2458,1.231,4.1278,-0.0064849,-1.6207,2.08
2.5735,6.7136,1.012,3.8529,5.5168,1.3614,-0.98101,2.2407
6.516,6.8972,3.9363,6.1417,6.3761,2.573,-0.31991,2.2869
6.7861,4.7733,5.9117,7.389,6.0853,3.5667,0.23963,2.1831
2.9208,1.3668,6.8705,7.4979,5.1321,4.3384,0.73866,2.0185
-2.292,-2.4795,6.1448,6.3369,3.7483,4.8411,1.1713,1.7619
-3.8237,-2.0674,5.1296,4.6153,2.3448,5.1474,1.5307,1.5261
