0.01304,0.026685,0.033764,0.040753,0.0338,0.033563,0.031335,0.024603,0.023884,0.018363,0.017679,0.013589,0.010833,0.0084382,0.0025823,-0.0013634,-0.0024719,-0.0039602,-0.0075526,-0.0080547,-0.011687,-0.013376,-0.015315,-0.01858,-0.019057,-0.023182,-0.023303,-0.02263,-0.020868,-0.021378
0.014372,0.028052,0.035816,0.043311,0.036324,0.036082,0.034825,0.027568,0.026897,0.021598,0.020778,0.017337,0.014707,0.013357,0.0068367,0.0030315,0.0016706,0.00033859,-0.0036395,-0.0041602,-0.0087174,-0.011248,-0.014498,-0.017958,-0.019029,-0.023997,-0.024619,-0.023604,-0.022629,-0.023318
0.016301,0.032056,0.040881,0.049208,0.041562,0.041018,0.03972,0.032077,0.03141,0.026012,0.025672,0.022639,0.02038,0.019288,0.012292,0.0090881,0.007519,0.0063756,0.0021212,0.0013111,-0.0041735,-0.0076918,-0.011921,-0.015826,-0.01775,-0.023873,-0.024676,-0.024065,-0.0234,-0.023929
0.017673,0.035211,0.045503,0.05579,0.047272,0.046586,0.045549,0.037056,0.036135,0.030492,0.030244,0.027311,0.025452,0.024498,0.016831,0.013653,0.011659,0.010411,0.0062021,0.0052308,-0.0010605,-0.0053851,-0.01067,-0.014639,-0.017484,-0.024056,-0.025102,-0.024801,-0.024329,-0.024962
0.018625,0.0372,0.048293,0.061023,0.052258,0.052881,0.05166,0.042885,0.042703,0.036647,0.037809,0.035269,0.033361,0.031492,0.022857,0.019819,0.017339,0.015695,0.011197,0.010217,0.0030845,-0.0019468,-0.0081494,-0.01254,-0.01628,-0.02367,-0.025039,-0.024986,-0.024759,-0.025599
0.02279,0.04384,0.055758,0.07123,0.060793,0.06142,0.059883,0.050702,0.05094,0.044636,0.046726,0.044591,0.042606,0.039143,0.029889,0.026224,0.023524,0.0211,0.016175,0.015288,0.0071499,0.0017786,-0.00594,-0.010606,-0.014786,-0.022976,-0.024728,-0.025194,-0.025552,-0.02618
0.028563,0.052357,0.065527,0.083743,0.071336,0.070954,0.069253,0.059189,0.059401,0.052212,0.054817,0.052714,0.050272,0.045122,0.034986,0.030156,0.027558,0.024612,0.018669,0.018162,0.0095547,0.0034935,-0.0044703,-0.009535,-0.014541,-0.022691,-0.02462,-0.02538,-0.025863,-0.026769
0.035383,0.062761,0.077218,0.098918,0.084329,0.083132,0.080433,0.069569,0.069097,0.060713,0.062795,0.060489,0.057451,0.050363,0.039302,0.033416,0.030873,0.027354,0.020159,0.020148,0.011198,0.0052416,-0.0032512,-0.0085837,-0.013911,-0.02229,-0.024252,-0.025531,-0.02628,-0.027142
0.037619,0.065663,0.080519,0.10353,0.089065,0.087401,0.085153,0.074192,0.072791,0.062833,0.064612,0.062075,0.058133,0.050196,0.038712,0.032428,0.029736,0.026346,0.018874,0.019221,0.010058,0.0047595,-0.0037626,-0.0088623,-0.013444,-0.021826,-0.024129,-0.025573,-0.026479,-0.027629
0.036474,0.065418,0.081479,0.10614,0.092514,0.090943,0.089147,0.078305,0.076275,0.066214,0.06701,0.063722,0.059105,0.049967,0.038176,0.03137,0.028541,0.025182,0.017176,0.017871,0.0091159,0.0043293,-0.0036415,-0.0090893,-0.013111,-0.021566,-0.024118,-0.025665,-0.026853,-0.027912
